id,village,lat,lon,lang,idiom,republic,region,elevation,kutans,comment,elevation_ETOPO1,diff
222,Charoda,42.2764,46.8019,Avar,NA,Dagestan,NA,1523.63916015625,FALSE,NA,1616,-92.36083984375
223,Murukh,42.27719,46.7715,Avar,NA,Dagestan,NA,1780.49597167969,FALSE,NA,1881,-100.50402832031
224,Gunukh,42.28043,46.76307,Avar,NA,Dagestan,NA,1780.0693359375,FALSE,NA,1881,-100.9306640625
225,Gontlob,42.280673,46.726468,Avar,NA,Dagestan,NA,1838.49987792969,FALSE,NA,2029,-190.50012207031
226,Sogratl',42.2808,46.9914,Avar,NA,Dagestan,NA,1542.60412597656,FALSE,NA,1696,-153.39587402344
227,Obokh,42.28362,47.03734,Avar,NA,Dagestan,NA,1765.45129394531,FALSE,NA,1750,15.451293945309999
228,Gamsutl',42.301972,46.996315,Avar,NA,Dagestan,NA,1646.52697753906,FALSE,NA,1561,85.52697753906
229,Kversatl',42.302562,46.392793,Avar,NA,Dagestan,NA,1909.98559570313,FALSE,NA,1850,59.98559570313
230,Somoda,42.30272,46.5368,Avar,NA,Dagestan,NA,1748.14819335938,FALSE,NA,1880,-131.85180664062
231,Batsada,42.3036,46.9092,Avar,NA,Dagestan,NA,1580.35974121094,FALSE,NA,1470,110.35974121094
232,Kishdatl',42.304638,46.342239,Avar,NA,Dagestan,NA,1852.33862304688,FALSE,NA,2090,-237.66137695312
233,Sshulani,42.3067,46.9294,Avar,NA,Dagestan,NA,1602.04943847656,FALSE,NA,1697,-94.95056152344
234,Izta,42.30889,46.35667,Avar,NA,Dagestan,NA,2081.75659179687,FALSE,NA,2497,-415.24340820313
235,Mikdatl',42.309412,46.380732,Avar,NA,Dagestan,NA,1930.39868164063,FALSE,NA,2357,-426.60131835937
236,Tilanib,42.310964,46.366528,Avar,NA,Dagestan,NA,2007.5546875,FALSE,NA,2343,-335.4453125
237,Sabda,42.311355,46.371346,Avar,NA,Dagestan,NA,2057.37524414062,FALSE,NA,2343,-285.62475585938
238,Unty,42.311452,46.944631,Avar,NA,Dagestan,NA,1420.8193359375,FALSE,NA,1333,87.8193359375
239,Kulla,42.31346,46.91014,Avar,NA,Dagestan,NA,1265.73559570313,FALSE,NA,1272,-6.264404296869998
240,Rugel'da,42.3175,46.5244,Avar,NA,Dagestan,NA,1635.89416503906,FALSE,NA,1677,-41.10583496094
241,Chokh,42.3206,47.0336,Avar,NA,Dagestan,NA,1584.43029785156,FALSE,NA,1629,-44.56970214844
242,Urchukh,42.325548,46.495518,Avar,NA,Dagestan,NA,1627.00708007812,FALSE,NA,1567,60.00708007812
243,Unkida,42.328698,46.885731,Avar,NA,Dagestan,NA,1393.076171875,FALSE,NA,1430,-36.923828125
244,Musrukh,42.32897,46.51614,Avar,NA,Dagestan,NA,1758.40612792969,FALSE,NA,1780,-21.59387207031
245,Chuni,42.34832,47.30303,Avar,NA,Dagestan,NA,1375.91101074219,FALSE,NA,1374,1.911010742190001
246,Khopor,42.352716,46.937396,Avar,NA,Dagestan,NA,1279.96752929688,FALSE,NA,1318,-38.03247070312
247,Rugudzha,42.3606,46.9139,Avar,NA,Dagestan,NA,1428.43090820313,FALSE,NA,1300,128.43090820313
248,Kommuna,42.3656,46.9686,Avar,NA,Dagestan,NA,1103.49865722656,FALSE,NA,1071,32.49865722656
249,Kudali,42.3678,47.0789,Avar,NA,Dagestan,NA,1412.06433105469,FALSE,NA,1457,-44.93566894531
250,Genta,42.37001,46.56099,Avar,NA,Dagestan,NA,1702.54846191406,FALSE,NA,1836,-133.45153808594
251,Ravkvatl',42.372455,46.579617,Avar,NA,Dagestan,NA,1838.04455566406,FALSE,NA,1907,-68.95544433594
252,Keger,42.3767,47.0275,Avar,NA,Dagestan,NA,1499.56359863281,FALSE,NA,1492,7.563598632809999
253,Machada,42.37839,46.53725,Avar,NA,Dagestan,NA,1676.37048339844,FALSE,NA,1521,155.37048339844
254,Dagbash,42.380347,46.351961,Avar,NA,Dagestan,NA,2015.060546875,FALSE,NA,2029,-13.939453125
255,Urada,42.3822,46.5617,Avar,NA,Dagestan,NA,1423.95483398438,FALSE,NA,1410,13.954833984380002
256,Silta,42.38728,47.07127,Avar,NA,Dagestan,NA,1230.88171386719,FALSE,NA,1266,-35.11828613281
257,Gunib,42.388232,46.962258,Avar,NA,Dagestan,NA,1214.30200195313,FALSE,NA,1029,185.30200195313
258,Tidib,42.3889,46.5742,Avar,NA,Dagestan,NA,1332.83996582031,FALSE,NA,1410,-77.16003417969
259,Tlyakh,42.389928,46.540021,Avar,NA,Dagestan,NA,1364.87878417969,FALSE,NA,1521,-156.12121582031
260,Metrada,42.393034,45.888954,Avar,NA,Dagestan,NA,1879.51977539063,FALSE,NA,2148,-268.48022460937
261,Khotoda,42.39393,46.559446,Avar,NA,Dagestan,NA,1235.29577636719,FALSE,NA,1503,-267.70422363281
262,Salta,42.39589,47.07048,Avar,NA,Dagestan,NA,1160.87109375,FALSE,NA,1124,36.87109375
263,Khuchada,42.400235,46.469178,Avar,NA,Dagestan,NA,1805.74279785156,FALSE,NA,1839,-33.25720214844
264,Khamagib,42.402538,46.850422,Avar,NA,Dagestan,NA,1363.85400390625,FALSE,NA,1465,-101.14599609375
265,Obonub,42.40556,46.83972,Avar,NA,Dagestan,NA,1356.87255859375,FALSE,NA,1577,-220.12744140625
266,Enseruda,42.40611,46.85278,Avar,NA,Dagestan,NA,1360.55480957031,FALSE,NA,1465,-104.44519042969
267,Chonob,42.407667000000004,46.853808,Avar,NA,Dagestan,NA,1374.32409667969,FALSE,NA,1465,-90.67590332031
268,Khotoch,42.408408,46.954024,Avar,NA,Dagestan,NA,1046.62158203125,FALSE,NA,1124,-77.37841796875
269,Egeda,42.409124,46.844276,Avar,NA,Dagestan,NA,1279.03149414062,FALSE,NA,1343,-63.96850585938
270,Nizhnie Khvarshini,42.4108,45.8697,Avar,NA,Dagestan,NA,1742.31286621094,FALSE,NA,1868,-125.68713378906
271,Verkhnie Khvarshini,42.41088,45.84551,Avar,NA,Dagestan,NA,1901.16418457031,FALSE,NA,2186,-284.83581542969
272,Agada,42.412001,46.841895,Avar,NA,Dagestan,NA,1210.09204101563,FALSE,NA,1343,-132.90795898437
273,Lakhchayda,42.41345,46.8378,Avar,NA,Dagestan,NA,1201.39685058594,FALSE,NA,1199,2.396850585940001
274,Rosutl',42.41533,46.8308,Avar,NA,Dagestan,NA,1162.03540039063,FALSE,NA,1199,-36.96459960937
275,Ala,42.415472,46.837085,Avar,NA,Dagestan,NA,1169.43725585938,FALSE,NA,1199,-29.562744140619998
276,Sekh,42.416094,46.826447,Avar,NA,Dagestan,NA,1219.23010253906,FALSE,NA,1199,20.23010253906
277,Ziurib,42.41789,46.705088,Avar,NA,Dagestan,NA,1846.06469726563,FALSE,NA,1782,64.06469726563
278,Dadulazda,42.4189,46.80373,Avar,NA,Dagestan,NA,1259.15344238281,FALSE,NA,1469,-209.84655761719
279,Tlogob,42.4189,46.8153,Avar,NA,Dagestan,NA,1250.38891601563,FALSE,NA,1302,-51.61108398437
280,Ivaylazda,42.42,46.79917,Avar,NA,Dagestan,NA,1323.56298828125,FALSE,NA,1469,-145.43701171875
281,Tsamla,42.420013,46.841042,Avar,NA,Dagestan,NA,1232.76000976563,FALSE,NA,1199,33.76000976563
282,Mugdab,42.420445,46.807523,Avar,NA,Dagestan,NA,1234.60693359375,FALSE,NA,1469,-234.39306640625
283,Tlezda,42.421358,46.721564,Avar,NA,Dagestan,NA,1652.78845214844,FALSE,NA,1767,-114.21154785156
284,Malyy Urala,42.42216,46.80506,Avar,NA,Dagestan,NA,1288.94055175781,FALSE,NA,1469,-180.05944824219
285,Kutisha,42.4236,47.2831,Avar,NA,Dagestan,NA,1483.30798339844,FALSE,NA,1433,50.30798339844
286,Mokoda,42.42385,46.66963,Avar,NA,Dagestan,NA,1630.724609375,FALSE,NA,1838,-207.275390625
287,Bol'shoy Urala,42.424277,46.805844,Avar,NA,Dagestan,NA,1331.03063964844,FALSE,NA,1469,-137.96936035156
288,Tsalada,42.42472,46.81472,Avar,NA,Dagestan,NA,1126.98999023438,FALSE,NA,1302,-175.01000976562
289,Genitsurib,42.425104,46.705356,Avar,NA,Dagestan,NA,1732.13354492188,FALSE,NA,1547,185.13354492188
290,Khatsunob,42.425999,46.802058,Avar,NA,Dagestan,NA,1373.21691894531,FALSE,NA,1586,-212.78308105469
291,Verkhniy Kolob,42.42614,46.6579,Avar,NA,Dagestan,NA,1733.33654785156,FALSE,NA,1556,177.33654785156
292,Kakhib,42.4272,46.5969,Avar,NA,Dagestan,NA,1575.30969238281,FALSE,NA,1623,-47.69030761719
293,Khamakal,42.428109,46.674497,Avar,NA,Dagestan,NA,1427.66430664063,FALSE,NA,1535,-107.33569335937
294,Balanub,42.4284,46.8251,Avar,NA,Dagestan,NA,1032.0556640625,FALSE,NA,1093,-60.9443359375
295,Teletl',42.4289,46.7317,Avar,NA,Dagestan,NA,1416.23059082031,FALSE,NA,1514,-97.76940917969
296,Khebdib,42.43,46.86,Avar,NA,Dagestan,NA,1215.87878417969,FALSE,NA,1100,115.87878417969
297,Nizhniy Kolob,42.430087,46.659303,Avar,NA,Dagestan,NA,1572.13549804688,FALSE,NA,1535,37.13549804688
298,Verkhniy Togokh,42.430206,46.698316,Avar,NA,Dagestan,NA,1680.82592773437,FALSE,NA,1547,133.82592773437
299,Kienikh,42.43056,46.66639,Avar,NA,Dagestan,NA,1386.07824707031,FALSE,NA,1535,-148.92175292969
300,Kuker,42.43106,46.80982,Avar,NA,Dagestan,NA,1260.38891601563,FALSE,NA,1232,28.388916015630002
301,Goor,42.43339,46.56927,Avar,NA,Dagestan,NA,1554.23571777344,FALSE,NA,1519,35.23571777344
302,Nizhniy Togokh,42.43381,46.70246,Avar,NA,Dagestan,NA,1570.68627929688,FALSE,NA,1547,23.686279296880002
303,Mitliurib,42.43537,46.68836,Avar,NA,Dagestan,NA,1664.50366210938,FALSE,NA,1695,-30.496337890619998
304,Khebda,42.443976,46.549984,Avar,NA,Dagestan,NA,929.286010742188,FALSE,NA,1114,-184.71398925781205
305,Murada,42.445422,46.954469,Avar,NA,Dagestan,NA,1229.65209960938,FALSE,NA,1472,-242.34790039062
306,Goor-Khindakh,42.449273,46.575312,Avar,NA,Dagestan,NA,1042.85363769531,FALSE,NA,1109,-66.14636230469
307,Koroda,42.44961,46.846988,Avar,NA,Dagestan,NA,856.593078613281,FALSE,NA,882,-25.406921386718977
308,Gogotl',42.45481,46.76547,Avar,NA,Dagestan,NA,1407.38830566406,FALSE,NA,1455,-47.61169433594
309,Sil'di,42.4552,45.92715,Avar,NA,Dagestan,NA,1734.9013671875,FALSE,NA,1764,-29.0986328125
310,Urib,42.4564,46.6736,Avar,NA,Dagestan,NA,1572.79919433594,FALSE,NA,1612,-39.20080566406
311,Khvartikuni,42.4569,47.0067,Avar,NA,Dagestan,NA,908.489624023438,FALSE,NA,1016,-107.51037597656205
312,Nizhnie Chugli,42.46318,47.29733,Avar,NA,Dagestan,NA,1253.53918457031,FALSE,NA,1297,-43.46081542969
313,Darada,42.465606,46.936573,Avar,NA,Dagestan,NA,1513.75939941406,FALSE,NA,1518,-4.240600585940001
314,Kurmi,42.46639,47.04222,Avar,NA,Dagestan,NA,783.503234863281,FALSE,NA,914,-130.49676513671898
315,Khakhita,42.4667,47.2642,Avar,NA,Dagestan,NA,1365.17419433594,FALSE,NA,1378,-12.825805664059999
316,Tunzi,42.46888,46.97573,Avar,NA,Dagestan,NA,1307.16528320313,FALSE,NA,1360,-52.83471679687
317,Khvarada,42.46889,46.99406,Avar,NA,Dagestan,NA,1322.28137207031,FALSE,NA,1266,56.28137207031
318,Gonoda,42.4697,46.7892,Avar,NA,Dagestan,NA,1281.41650390625,FALSE,NA,1342,-60.58349609375
319,Karadakh,42.471023,46.863724,Avar,NA,Dagestan,NA,706.875061035156,FALSE,NA,861,-154.12493896484398
320,Assab,42.471596,46.492475,Avar,NA,Dagestan,NA,1596.57141113281,FALSE,NA,1601,-4.428588867190001
321,Datuna,42.47357,46.64364,Avar,NA,Dagestan,NA,856.761596679688,FALSE,NA,1164,-307.23840332031205
322,Iputa,42.47852,46.96592,Avar,NA,Dagestan,NA,1454.63317871094,FALSE,NA,1455,-0.3668212890599989
323,Zanata,42.485146,46.552771,Avar,NA,Dagestan,NA,1602.92211914063,FALSE,NA,1561,41.92211914063
324,Nizhniy Batlukh,42.4853,46.5239,Avar,NA,Dagestan,NA,1454.9970703125,FALSE,NA,1604,-149.0029296875
325,Maali,42.4858,46.9197,Avar,NA,Dagestan,NA,1005.92388916016,FALSE,NA,1026,-20.07611083984
326,Golotl',42.485962,46.735698,Avar,NA,Dagestan,NA,803.010375976563,FALSE,NA,824,-20.989624023437045
327,Uzdalroso,42.48612,46.85577,Avar,NA,Dagestan,NA,1176.55590820313,FALSE,NA,999,177.55590820313
328,Zaib,42.489364,46.707472,Avar,NA,Dagestan,NA,799.366271972656,FALSE,NA,832,-32.63372802734398
329,Orada-Chugli,42.49384,47.22264,Avar,NA,Dagestan,NA,1537.54565429688,FALSE,NA,1595,-57.45434570312
330,Sasitli,42.496173,45.996762,Avar,NA,Dagestan,NA,1600.66845703125,FALSE,NA,1830,-229.33154296875
331,Verkhniy Batlukh,42.496276,46.502217,Avar,NA,Dagestan,NA,1591.95349121094,FALSE,NA,1782,-190.04650878906
332,Tagada,42.497573,46.868389,Avar,NA,Dagestan,NA,1161.54858398438,FALSE,NA,1250,-88.45141601562
333,Kakhikal,42.499065,46.874809,Avar,NA,Dagestan,NA,1035.96752929688,FALSE,NA,1250,-214.03247070312
334,Akushali,42.4992,46.9504,Avar,NA,Dagestan,NA,1617.04846191406,FALSE,NA,1556,61.04846191406
335,Gotsatl' Malyy,42.5041,46.88829,Avar,NA,Dagestan,NA,863.846008300781,FALSE,NA,900,-36.15399169921898
336,Gergebil',42.5047,47.0661,Avar,NA,Dagestan,NA,729.883544921875,FALSE,NA,713,16.883544921875
337,Kuanib,42.509735,46.611385,Avar,NA,Dagestan,NA,1549.83215332031,FALSE,NA,1550,-0.1678466796900011
338,Andykh,42.5119,46.5939,Avar,NA,Dagestan,NA,1528.25048828125,FALSE,NA,1507,21.25048828125
339,Kikuni,42.513979,47.036122,Avar,NA,Dagestan,NA,654.801574707031,FALSE,NA,716,-61.19842529296898
340,Gotsatl' Bol'shoy,42.51862,46.88262,Avar,NA,Dagestan,NA,933.886352539063,FALSE,NA,974,-40.113647460937045
341,Nitab,42.51925,46.63256,Avar,NA,Dagestan,NA,1412.81176757813,FALSE,NA,1415,-2.188232421869998
342,Kedi,42.52611,45.96639,Avar,NA,Dagestan,NA,1949.04809570313,FALSE,NA,2098,-148.95190429687
343,Khini,42.52767,46.70496,Avar,NA,Dagestan,NA,1308.34851074219,FALSE,NA,1551,-242.65148925781
344,Aymaki,42.5342,47.1383,Avar,NA,Dagestan,NA,1282.49133300781,FALSE,NA,1404,-121.50866699219
345,Chalda,42.538206,46.920351,Avar,NA,Dagestan,NA,646.712768554688,FALSE,NA,700,-53.287231445312045
346,Urma,42.5383,47.2869,Avar,NA,Dagestan,NA,1192.36279296875,FALSE,NA,1226,-33.63720703125
347,Khunzakh,42.5394,46.705,Avar,NA,Dagestan,NA,1641.54418945313,FALSE,NA,1551,90.54418945313
348,Kharikolo,42.5451,46.80847,Avar,NA,Dagestan,NA,1538.46350097656,FALSE,NA,1441,97.46350097656
349,Baitl',42.546452,46.676472,Avar,NA,Dagestan,NA,1783.91552734375,FALSE,NA,1760,23.91552734375
350,Chondotl',42.547749,46.659112,Avar,NA,Dagestan,NA,1907.65844726563,FALSE,NA,1856,51.65844726563
351,Batlaich,42.554821,46.754217,Avar,NA,Dagestan,NA,1764.73999023438,FALSE,NA,1771,-6.260009765619998
352,Arani,42.5556,46.7225,Avar,NA,Dagestan,NA,1677.14465332031,FALSE,NA,1609,68.14465332031
353,Kuletsma,42.5556,47.2339,Avar,NA,Dagestan,NA,1368.48461914063,FALSE,NA,1359,9.484619140630002
354,Okhli,42.55565,47.209281,Avar,NA,Dagestan,NA,1427.74426269531,FALSE,NA,1419,8.744262695309999
355,Kakh,42.557664,46.790848,Avar,NA,Dagestan,NA,1523.94067382812,FALSE,NA,1771,-247.05932617188
356,Gonokh,42.56163,46.6896,Avar,NA,Dagestan,NA,1709.26733398438,FALSE,NA,1720,-10.732666015619998
357,Genichutl',42.56455,46.73959,Avar,NA,Dagestan,NA,1772.45178222656,FALSE,NA,1746,26.45178222656
358,Tsada,42.56694,46.7125,Avar,NA,Dagestan,NA,1715.98889160156,FALSE,NA,1735,-19.01110839844
359,Gozolokolo,42.569651,46.61206,Avar,NA,Dagestan,NA,1935.9482421875,FALSE,NA,1937,-1.0517578125
360,Akhkent,42.57353,47.18488,Avar,NA,Dagestan,NA,1544.99975585938,FALSE,NA,1501,43.99975585938
361,Mesterukh,42.5747,46.3964,Avar,NA,Dagestan,NA,1550.97204589844,FALSE,NA,1738,-187.02795410156
362,Gortkolo,42.576655,46.63945,Avar,NA,Dagestan,NA,1791.60681152344,FALSE,NA,1795,-3.393188476559999
363,Kudutl',42.5783,47.0194,Avar,NA,Dagestan,NA,939.047058105469,FALSE,NA,971,-31.952941894531023
364,Oboda,42.578542,46.668203,Avar,NA,Dagestan,NA,1742.22082519531,FALSE,NA,1836,-93.77917480469
365,Shotota,42.58165,46.57729,Avar,NA,Dagestan,NA,1925.59729003906,FALSE,NA,1921,4.597290039059999
366,Tumagari,42.58165,46.60662,Avar,NA,Dagestan,NA,1861.94750976563,FALSE,NA,1862,-0.05249023436999778
367,Tanusi,42.58233,46.69233,Avar,NA,Dagestan,NA,1938.77014160156,FALSE,NA,1905,33.77014160156
368,Butsra,42.58902,46.7677,Avar,NA,Dagestan,NA,1599.2099609375,FALSE,NA,1728,-128.7900390625
369,Ingerdakh,42.58926,46.398373,Avar,NA,Dagestan,NA,1881.91979980469,FALSE,NA,1841,40.91979980469
370,Gotsob,42.58963,46.86901,Avar,NA,Dagestan,NA,1867.50061035156,FALSE,NA,1571,296.50061035156
371,Khimakoro,42.590092,46.617523,Avar,NA,Dagestan,NA,1803.10949707031,FALSE,NA,1836,-32.89050292969
372,Ebuta,42.59275,46.66626,Avar,NA,Dagestan,NA,1941.396484375,FALSE,NA,2046,-104.603515625
373,Gatsalukh,42.59298,46.64949,Avar,NA,Dagestan,NA,1871.66149902344,FALSE,NA,1972,-100.33850097656
374,Akhalchi,42.594957,46.631744,Avar,NA,Dagestan,NA,1839.25402832031,FALSE,NA,1889,-49.74597167969
375,Matlas,42.595249,46.605532,Avar,NA,Dagestan,NA,1858.27526855469,FALSE,NA,1797,61.27526855469
376,Verkhnie Akhalchi,42.59911,46.63581,Avar,NA,Dagestan,NA,1862.80895996094,FALSE,NA,1889,-26.19104003906
377,Maydanskoe,42.601674,46.958927,Avar,NA,Dagestan,NA,580.869323730469,FALSE,NA,580,0.8693237304689774
378,Orkachi,42.6058,46.81797,Avar,NA,Dagestan,NA,1837.66027832031,FALSE,NA,1864,-26.33972167969
379,Tsumali,42.607619,46.260923,Avar,NA,Dagestan,NA,1396.15783691406,FALSE,NA,1515,-118.84216308594
380,Alak,42.6092,46.1972,Avar,NA,Dagestan,NA,1810.92053222656,FALSE,NA,1448,362.92053222656
381,Apshi,42.6094,47.1742,Avar,NA,Dagestan,NA,1209.52526855469,FALSE,NA,1202,7.525268554690001
382,Arakani,42.610078,46.991711,Avar,NA,Dagestan,NA,858.093566894531,FALSE,NA,1238,-379.906433105469
383,Kheleturi,42.612495,46.225440999999996,Avar,NA,Dagestan,NA,1449.50549316406,FALSE,NA,1261,188.50549316406
384,Zirani,42.61797,46.94436,Avar,NA,Dagestan,NA,543.17236328125,FALSE,NA,579,-35.82763671875
385,Tsalkita,42.61798,46.57339,Avar,NA,Dagestan,NA,1598.41259765625,FALSE,NA,1556,42.41259765625
386,Taratul-Meer,42.619281,47.112087,Avar,NA,Dagestan,NA,1765.33435058594,FALSE,NA,1787,-21.66564941406
387,Tlaylukh,42.6208,46.52428,Avar,NA,Dagestan,NA,1120.19641113281,FALSE,NA,1261,-140.80358886719
388,Tsel'mes,42.623464,46.538549,Avar,NA,Dagestan,NA,1164.96484375,FALSE,NA,1293,-128.03515625
389,Amishta,42.62967,46.552971,Avar,NA,Dagestan,NA,1484.29345703125,FALSE,NA,1387,97.29345703125
390,Tekita,42.630886,46.521832,Avar,NA,Dagestan,NA,1039.2744140625,FALSE,NA,1045,-5.7255859375
391,Balakhani,42.63128,46.89514,Avar,NA,Dagestan,NA,889.520141601563,FALSE,NA,900,-10.479858398437045
392,Mochokh,42.63159,46.61242,Avar,NA,Dagestan,NA,1638.51086425781,FALSE,NA,1712,-73.48913574219
393,Shulatuta,42.63167,46.85806,Avar,NA,Dagestan,NA,1565.41162109375,FALSE,NA,1675,-109.58837890625
394,Dzhalaturi,42.631847,46.567028,Avar,NA,Dagestan,NA,1732.36254882812,FALSE,NA,1608,124.36254882812
395,Muschuli,42.633706,46.498593,Avar,NA,Dagestan,NA,1024.61657714844,FALSE,NA,1024,0.6165771484400011
396,Durangi,42.63571,47.22366,Avar,NA,Dagestan,NA,1040.05541992188,FALSE,NA,1045,-4.944580078119998
397,Amushi Bol'shoe,42.63752,46.4864,Avar,NA,Dagestan,NA,1033.43017578125,FALSE,NA,1111,-77.56982421875
398,Tsoloda,42.63827,46.36626,Avar,NA,Dagestan,NA,2157.97021484375,FALSE,NA,2055,102.97021484375
399,Ochlo,42.642518,46.64532,Avar,NA,Dagestan,NA,1809.26586914062,FALSE,NA,2028,-218.73413085938
400,Kharakhi,42.6433,46.5211,Avar,NA,Dagestan,NA,1162.10363769531,FALSE,NA,1234,-71.89636230469
401,Arykhkent,42.64472,47.19165,Avar,NA,Dagestan,NA,970.323974609375,FALSE,NA,1120,-149.676025390625
402,Tlokh,42.6492,46.4578,Avar,NA,Dagestan,NA,1059.95825195313,FALSE,NA,1026,33.95825195313
403,Irganay,42.649543,46.912048,Avar,NA,Dagestan,NA,577.021057128906,FALSE,NA,583,-5.978942871093977
404,Amushi Maloe,42.650445,46.487815,Avar,NA,Dagestan,NA,825.459167480469,FALSE,NA,912,-86.54083251953102
405,Arkas,42.65194,47.13833,Avar,NA,Dagestan,NA,1281.19482421875,FALSE,NA,1401,-119.80517578125
406,Moksokh,42.6538,46.80572,Avar,NA,Dagestan,NA,1734.06005859375,FALSE,NA,1791,-56.93994140625
407,Kolo,42.65769,46.56607,Avar,NA,Dagestan,NA,1000.58825683594,FALSE,NA,1111,-110.41174316406
408,Urchiab,42.657739,47.016338,Avar,NA,Dagestan,NA,1262.67004394531,FALSE,NA,1414,-151.32995605469
409,Orota,42.65915,46.53772,Avar,NA,Dagestan,NA,1150.51062011719,FALSE,NA,1072,78.51062011719
410,Tsatanikh,42.667793,46.723937,Avar,NA,Dagestan,NA,1779.18103027344,FALSE,NA,1843,-63.81896972656
411,Ortakolo,42.67057,46.38882,Avar,NA,Dagestan,NA,651.724365234375,FALSE,NA,692,-40.275634765625
412,Verkhniy Aradirikh,42.67099,46.60372,Avar,NA,Dagestan,NA,1882.21154785156,FALSE,NA,1661,221.21154785156
413,Verkhniy Dzhengutay,42.67476,47.23415,Avar,NA,Dagestan,NA,742.350402832031,FALSE,NA,785,-42.64959716796898
414,Kharachi,42.67744,46.82263,Avar,NA,Dagestan,NA,1241.09851074219,FALSE,NA,1056,185.09851074219
415,Shodroda (Shadroda),42.678426,46.12155,Avar,NA,Dagestan,NA,1205.69384765625,FALSE,NA,1202,3.69384765625
416,Ishtiburi,42.679149,46.702701,Avar,NA,Dagestan,NA,1649.22534179688,FALSE,NA,1757,-107.77465820312
417,Sredniy Aradirikh,42.68121,46.58022,Avar,NA,Dagestan,NA,1828.70825195313,FALSE,NA,1861,-32.29174804687
418,Nizhniy Aradirikh,42.68979,46.568219,Avar,NA,Dagestan,NA,1751.45910644531,FALSE,NA,1614,137.45910644531
419,Shamil'kala,42.690407,46.874769,Avar,NA,Dagestan,NA,644.602844238281,FALSE,NA,557,87.60284423828102
420,Rakhata,42.6911,46.1414,Avar,NA,Dagestan,NA,1017.46307373047,FALSE,NA,1104,-86.53692626953
421,Ansalta,42.6939,46.1147,Avar,NA,Dagestan,NA,1103.71447753906,FALSE,NA,1213,-109.28552246094
422,Inkvalita,42.69936,46.68833,Avar,NA,Dagestan,NA,1519.19567871094,FALSE,NA,1519,0.1956787109400011
423,Nizhnee Inkho,42.704518,46.507752,Avar,NA,Dagestan,NA,558.6376953125,FALSE,NA,669,-110.3623046875
424,Kilyatl',42.704637,46.466046,Avar,NA,Dagestan,NA,948.678039550781,FALSE,NA,1021,-72.32196044921898
425,Verkhnee Inkho,42.70659,46.50415,Avar,NA,Dagestan,NA,633.350402832031,FALSE,NA,669,-35.64959716796898
426,Tando,42.707696,46.175693,Avar,NA,Dagestan,NA,1452.20874023438,FALSE,NA,1287,165.20874023438
427,Untsukul',42.7131,46.7875,Avar,NA,Dagestan,NA,867.300598144531,FALSE,NA,982,-114.69940185546898
428,Tasuta,42.71731,46.22568,Avar,NA,Dagestan,NA,1614.81811523438,FALSE,NA,1429,185.81811523438
429,Igali,42.7181,46.5811,Avar,NA,Dagestan,NA,623.298461914063,FALSE,NA,748,-124.70153808593705
430,Tsanatl',42.72244,46.62252,Avar,NA,Dagestan,NA,932.018615722656,FALSE,NA,975,-42.98138427734398
431,Chitl',42.722594,46.504009,Avar,NA,Dagestan,NA,690.845336914063,FALSE,NA,724,-33.154663085937045
432,Betli,42.72372,46.73388,Avar,NA,Dagestan,NA,1770.96838378906,FALSE,NA,1815,-44.03161621094
433,Gergentala,42.73225,47.05913,Avar,NA,Dagestan,NA,958.763305664063,FALSE,NA,947,11.763305664062955
434,Ichichali,42.732617,46.405263,Avar,NA,Dagestan,NA,1663.771484375,FALSE,NA,1770,-106.228515625
435,Kakhabroso,42.73896,46.704697,Avar,NA,Dagestan,NA,1752.86315917969,FALSE,NA,1762,-9.136840820309999
436,Kizhani,42.74031,46.364775,Avar,NA,Dagestan,NA,1515.361328125,FALSE,NA,1455,60.361328125
437,Tsundi,42.740996,46.436577,Avar,NA,Dagestan,NA,1735.38671875,FALSE,NA,1517,218.38671875
438,Kunzakh,42.74884,46.66488,Avar,NA,Dagestan,NA,963.1943359375,FALSE,NA,957,6.1943359375
439,Shabdukh,42.75612,46.42139,Avar,NA,Dagestan,NA,1914.82763671875,FALSE,NA,1773,141.82763671875
440,Gimry,42.757219,46.838739,Avar,NA,Dagestan,NA,464.00830078125,FALSE,NA,429,35.00830078125
441,Manasaul,42.7575,47.0397,Avar,NA,Dagestan,NA,825.83642578125,FALSE,NA,879,-53.16357421875
442,Tantari,42.76371,46.64888,Avar,NA,Dagestan,NA,461.051879882813,FALSE,NA,599,-137.948120117187
443,Ashil'ta,42.772446,46.728853,Avar,NA,Dagestan,NA,640.283020019531,FALSE,NA,724,-83.71697998046898
444,Ingishi,42.77477,46.54264,Avar,NA,Dagestan,NA,1533.03540039063,FALSE,NA,1414,119.03540039063
445,Novo-Argvani,42.78174,46.60445,Avar,NA,Dagestan,NA,1043.62451171875,FALSE,NA,1030,13.62451171875
446,Chirkata,42.783992,46.716609,Avar,NA,Dagestan,NA,422.574249267578,FALSE,NA,484,-61.42575073242199
447,Mekhel'ta,42.798277,46.497361,Avar,NA,Dagestan,NA,1487.85815429688,FALSE,NA,1375,112.85815429688
448,Staryy Sivukh,42.80278,46.43694,Avar,NA,Dagestan,NA,1874.5869140625,FALSE,NA,1930,-55.4130859375
449,Gadari,42.807303,46.621237,Avar,NA,Dagestan,NA,1272.22509765625,FALSE,NA,1326,-53.77490234375
