id	village	rus_village	lat	lon	lang	aff	family	republic	region	elevation	kutans	source	page	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltl_village_dialect	gltc_village_dialect	gltl_dialect	gltc_dialect	gltc_lang	lang_col	aff_col	comment
1700	Tselyagyun	Целягюн	41.6569	48.2889	Lezgian	Lezgic	East Caucasian	Dagestan	NA	432.675720214844	FALSE	korjakov2006	map 13	Kyuri	Кюринский	Gyuney	Гюнейский					Tselyagyun			Gjunej	gjun1238	lezg1247	#00cc00	#00cc66	
1701	Gel'khen	Гельхен	41.659002	47.602833	Lezgian	Lezgic	East Caucasian	Dagestan	NA	1740.53051757813	FALSE	korjakov2006	38	Kyuri	Кюринский	Gel'khen	Гельхенский					Gel'khen					lezg1247	#00cc00	#00cc66	
1702	Kachalkent	Качалкент	41.66885	48.04288	Lezgian	Lezgic	East Caucasian	Dagestan	NA	691.373474121094	FALSE											Kachalkent					lezg1247	#00cc00	#00cc66	
1703	Kasumkent	Касумкент	41.6789	48.1394	Lezgian	Lezgic	East Caucasian	Dagestan	NA	500.512512207031	FALSE	korjakov2006	map 13	Kyuri	Кюринский	Gyuney	Гюнейский					Kasumkent			Gjunej	gjun1238	lezg1247	#00cc00	#00cc66	
1704	Ashaga-Stal-Kazmalyar	Ашага-Стал-Казмаляр	41.681705	48.218336	Lezgian	Lezgic	East Caucasian	Dagestan	NA	409.447540283203	FALSE											Ashaga-Stal-Kazmalyar					lezg1247	#00cc00	#00cc66	
1705	Ichin	Ичин	41.68263	47.99189	Lezgian	Lezgic	East Caucasian	Dagestan	NA	848.014709472656	FALSE											Ichin					lezg1247	#00cc00	#00cc66	
1706	Tsmur	Цмур	41.6842	48.0567	Lezgian	Lezgic	East Caucasian	Dagestan	NA	657.294189453125	FALSE	ikhilov1976	9-15	Kyuri	Кюринский							Tsmur			Kiuru	kiur1238	lezg1247	#00cc00	#00cc66	
1707	Novyy Usur	Новый Усур	41.69639	48.35444	Lezgian	Lezgic	East Caucasian	Dagestan	NA	263.349548339844	FALSE											Novyy Usur					lezg1247	#00cc00	#00cc66	
1708	Tsnal	Цнал	41.69641	47.99767	Lezgian	Lezgic	East Caucasian	Dagestan	NA	1040.45007324219	FALSE											Tsnal					lezg1247	#00cc00	#00cc66	
1709	Ashaga-Stal	Ашага-Стал	41.69724	48.19462	Lezgian	Lezgic	East Caucasian	Dagestan	NA	514.984130859375	FALSE	ikhilov1976	9-15	Kyuri	Кюринский							Ashaga-Stal			Kiuru	kiur1238	lezg1247	#00cc00	#00cc66	
1710	Yukhari-Zakhit	Юхари-Захит	41.69779	47.9426	Lezgian	Lezgic	East Caucasian	Dagestan	NA	1153.78369140625	FALSE											Yukhari-Zakhit					lezg1247	#00cc00	#00cc66	
1711	Saidkent	Саидкент	41.70213	48.11319	Lezgian	Lezgic	East Caucasian	Dagestan	NA	568.088439941406	FALSE											Saidkent					lezg1247	#00cc00	#00cc66	
1712	Orta-Stal	Орта-Стал	41.70335	48.17075	Lezgian	Lezgic	East Caucasian	Dagestan	NA	562.41650390625	FALSE											Orta-Stal					lezg1247	#00cc00	#00cc66	
1713	Gereykhanovskoe	Герейхановское	41.7047	48.2869	Lezgian	Lezgic	East Caucasian	Dagestan	NA	315.658996582031	FALSE	ikhilov1976	9-15	Kyuri	Кюринский							Gereykhanovskoe			Kiuru	kiur1238	lezg1247	#00cc00	#00cc66	
1714	But-Kazmalyar	Бут-Казмаляр	41.705274	48.396665	Lezgian	Lezgic	East Caucasian	Dagestan	NA	247.459426879883	FALSE											But-Kazmalyar					lezg1247	#00cc00	#00cc66	
1715	Yukhari-Stal	Юхари-Стал	41.70734	48.1548	Lezgian	Lezgic	East Caucasian	Dagestan	NA	592.748046875	FALSE											Yukhari-Stal					lezg1247	#00cc00	#00cc66	
1716	Tslak	Цлак	41.71272	47.93997	Lezgian	Lezgic	East Caucasian	Dagestan	NA	1105.70166015625	FALSE											Tslak					lezg1247	#00cc00	#00cc66	
1717	Kurkent	Куркент	41.7133	48.1094	Lezgian	Lezgic	East Caucasian	Dagestan	NA	593.740051269531	FALSE	ikhilov1976	9-15	Kyuri	Кюринский							Kurkent			Kiuru	kiur1238	lezg1247	#00cc00	#00cc66	
1718	Alkadar	Алкадар	41.7163	48.08667	Lezgian	Lezgic	East Caucasian	Dagestan	NA	631.227966308594	FALSE	ikhilov1976	9-15	Kyuri	Кюринский							Alkadar			Kiuru	kiur1238	lezg1247	#00cc00	#00cc66	
1719	Trkal	Тркал	41.716681	47.970481	Lezgian	Lezgic	East Caucasian	Dagestan	NA	1080.54528808594	FALSE											Trkal					lezg1247	#00cc00	#00cc66	
1720	Filya	Филя	41.71803	48.46103	Lezgian	Lezgic	East Caucasian	Dagestan	NA	176.350662231445	FALSE	korjakov2006	map 13	Samur	Самурский	Dokuzpara	Докузпаринский					Filya					lezg1247	#00cc00	#00cc66	
1721	Ashaga-Tsinit	Ашага-Цинит	41.72324	48.00882	Lezgian	Lezgic	East Caucasian	Dagestan	NA	777.227172851562	FALSE											Ashaga-Tsinit					lezg1247	#00cc00	#00cc66	
1722	Khodzha-Kazmalyar	Ходжа-Казмаляр	41.72534	48.438	Lezgian	Lezgic	East Caucasian	Dagestan	NA	195.148803710938	FALSE											Khodzha-Kazmalyar					lezg1247	#00cc00	#00cc66	
1723	Sardarkent	Сардаркент	41.7255	48.0622	Lezgian	Lezgic	East Caucasian	Dagestan	NA	680.348022460938	FALSE	ikhilov1976	9-15	Kyuri	Кюринский							Sardarkent			Kiuru	kiur1238	lezg1247	#00cc00	#00cc66	
1724	Novyy Aul	Новый Аул	41.731837	48.399957	Lezgian	Lezgic	East Caucasian	Dagestan	NA	215.668411254883	FALSE											Novyy Aul					lezg1247	#00cc00	#00cc66	
1725	Zakhit	Захит	41.732197	48.369784	Lezgian	Lezgic	East Caucasian	Dagestan	NA	217.842834472656	FALSE											Zakhit					lezg1247	#00cc00	#00cc66	
1726	Ashaga-Arkhit	Ашага-Архит	41.734607	47.97302	Lezgian	Lezgic	East Caucasian	Dagestan	NA	861.138244628906	FALSE											Ashaga-Arkhit					lezg1247	#00cc00	#00cc66	
1727	Yukhari-Arkhit	Юхари-Архит	41.7405	47.95878	Lezgian	Lezgic	East Caucasian	Dagestan	NA	890.739624023438	FALSE											Yukhari-Arkhit					lezg1247	#00cc00	#00cc66	
1728	Koshkent	Кошкент	41.7414	48.0386	Lezgian	Lezgic	East Caucasian	Dagestan	NA	841.118774414062	FALSE											Koshkent					lezg1247	#00cc00	#00cc66	
1729	Chilikar	Чиликар	41.74196	48.065	Lezgian	Lezgic	East Caucasian	Dagestan	NA	750.970703125	FALSE											Chilikar					lezg1247	#00cc00	#00cc66	
1730	Kabir-Kazmalyar	Кабир-Казмаляр	41.7498	48.48848	Lezgian	Lezgic	East Caucasian	Dagestan	NA	129.102416992188	FALSE	ikhilov1976	9-15	Kyuri	Кюринский							Kabir-Kazmalyar			Kiuru	kiur1238	lezg1247	#00cc00	#00cc66	
1731	Kontsil'	Конциль	41.751813	48.018508	Lezgian	Lezgic	East Caucasian	Dagestan	NA	900.854370117188	FALSE											Kontsil'					lezg1247	#00cc00	#00cc66	
1732	Nyutyug	Нютюг	41.75392	48.11773	Lezgian	Lezgic	East Caucasian	Dagestan	NA	399.897338867187	FALSE	ikhilov1976	9-15	Kyuri	Кюринский							Nyutyug			Kiuru	kiur1238	lezg1247	#00cc00	#00cc66	
1733	Ekendil'	Экендиль	41.75518	48.13179	Lezgian	Lezgic	East Caucasian	Dagestan	NA	376.446441650391	FALSE											Ekendil'					lezg1247	#00cc00	#00cc66	
1734	Klichkhan	Кличхан	41.75569	48.42533	Lezgian	Lezgic	East Caucasian	Dagestan	NA	166.737777709961	FALSE											Klichkhan					lezg1247	#00cc00	#00cc66	
1735	Asakent	Асакент	41.75759	48.00748	Lezgian	Lezgic	East Caucasian	Dagestan	NA	1033.77355957031	FALSE											Asakent					lezg1247	#00cc00	#00cc66	
1736	Kchun-Kazmalyar	Кчун-Казмаляр	41.76261	48.48966	Lezgian	Lezgic	East Caucasian	Dagestan	NA	112.605186462402	FALSE											Kchun-Kazmalyar					lezg1247	#00cc00	#00cc66	
1737	Bugdatepe	Бугдатепе	41.76286	48.39293	Lezgian	Lezgic	East Caucasian	Dagestan	NA	172.201995849609	FALSE											Bugdatepe					lezg1247	#00cc00	#00cc66	
1738	Eminkhyur	Эминхюр	41.76332	48.33115	Lezgian	Lezgic	East Caucasian	Dagestan	NA	201.726211547852	FALSE											Eminkhyur					lezg1247	#00cc00	#00cc66	
1739	Zizik	Зизик	41.7692	48.1097	Lezgian	Lezgic	East Caucasian	Dagestan	NA	434.159454345703	FALSE	ikhilov1976	9-15	Kyuri	Кюринский							Zizik			Kiuru	kiur1238	lezg1247	#00cc00	#00cc66	
1740	Kug	Куг	41.7711	47.9647	Lezgian	Lezgic	East Caucasian	Dagestan	NA	1202.62145996094	FALSE											Kug					lezg1247	#00cc00	#00cc66	
1741	Novaya Maka	Новая Мака	41.772025	48.359721	Lezgian	Lezgic	East Caucasian	Dagestan	NA	189.357086181641	FALSE											Novaya Maka					lezg1247	#00cc00	#00cc66	
1742	Karchag	Карчаг	41.77369	48.15948	Lezgian	Lezgic	East Caucasian	Dagestan	NA	309.227447509766	FALSE											Karchag					lezg1247	#00cc00	#00cc66	
1743	Oruzhba	Оружба	41.775686	48.432854	Lezgian	Lezgic	East Caucasian	Dagestan	NA	128.884902954102	FALSE	ikhilov1976	9-15	Kyuri	Кюринский							Oruzhba			Kiuru	kiur1238	lezg1247	#00cc00	#00cc66	
1744	Zaza	Заза	41.77734	48.04628	Lezgian	Lezgic	East Caucasian	Dagestan	NA	752.088684082031	FALSE											Zaza					lezg1247	#00cc00	#00cc66	
1745	Chukhverkent	Чухверкент	41.77797	48.37314	Lezgian	Lezgic	East Caucasian	Dagestan	NA	150.930114746094	FALSE											Chukhverkent					lezg1247	#00cc00	#00cc66	
1746	Chakhchakh-Kazmalyar	Чахчах-Казмаляр	41.78651	48.50046	Lezgian	Lezgic	East Caucasian	Dagestan	NA	81.0682754516602	FALSE											Chakhchakh-Kazmalyar					lezg1247	#00cc00	#00cc66	
1747	Yarukvalar	Яруквалар	41.79842	48.41318	Lezgian	Lezgic	East Caucasian	Dagestan	NA	110.90608215332	FALSE											Yarukvalar					lezg1247	#00cc00	#00cc66	
1748	Darkush-Kazmalyar	Даркуш-Казмаляр	41.80608	48.38985	Lezgian	Lezgic	East Caucasian	Dagestan	NA	96.4831390380859	FALSE											Darkush-Kazmalyar					lezg1247	#00cc00	#00cc66	
1749	Khtun-Kazmalyar	Хтун-Казмаляр	41.81114	48.51884	Lezgian	Lezgic	East Caucasian	Dagestan	NA	41.7496109008789	FALSE											Khtun-Kazmalyar					lezg1247	#00cc00	#00cc66	
1750	Tagirkent-Kazmalyar	Тагиркент-Казмаляр	41.814927	48.511106	Lezgian	Lezgic	East Caucasian	Dagestan	NA	41.8319892883301	FALSE											Tagirkent-Kazmalyar					lezg1247	#00cc00	#00cc66	
1751	Kartas-Kazmalyar	Картас-Казмаляр	41.81717	48.39484	Lezgian	Lezgic	East Caucasian	Dagestan	NA	81.3321533203125	FALSE	ikhilov1976	9-15	Kyuri	Кюринский							Kartas-Kazmalyar			Kiuru	kiur1238	lezg1247	#00cc00	#00cc66	
1752	Bil'bil'-Kazmalyar	Бильбиль-Казмаляр	41.82188	48.5448	Lezgian	Lezgic	East Caucasian	Dagestan	NA	23.214786529541	FALSE											Bil'bil'-Kazmalyar					lezg1247	#00cc00	#00cc66	
1753	Samur	Самур	41.829176	48.487012	Lezgian	Lezgic	East Caucasian	Dagestan	NA	31.9496669769287	FALSE											Samur					lezg1247	#00cc00	#00cc66	
1754	Azadogly	Азадолгы	41.83019	48.44848	Lezgian	Lezgic	East Caucasian	Dagestan	NA	37.29150390625	FALSE											Azadogly					lezg1247	#00cc00	#00cc66	
1755	Kullar	Куллар	41.8364	48.3878	Lezgian	Lezgic	East Caucasian	Dagestan	NA	53	FALSE											Kullar					lezg1247	#00cc00	#00cc66	
1756	Kumuk	Кумук	41.839407	48.420118	Lezgian	Lezgic	East Caucasian	Dagestan	NA	42.0872802734375	FALSE											Kumuk					lezg1247	#00cc00	#00cc66	
1757	Primorskiy	Приморский	41.845694	48.580097	Lezgian	Lezgic	East Caucasian	Dagestan	NA	-17.0221138000488	FALSE											Primorskiy					lezg1247	#00cc00	#00cc66	
1758	Novyy Frig	Новый Фриг	41.85306	48.35743	Lezgian	Lezgic	East Caucasian	Dagestan	NA	44	FALSE											Novyy Frig					lezg1247	#00cc00	#00cc66	
1759	Nyugdi	Нюгди	41.85872	48.43455	Azerbaijani	Oghuz	Turkic	Dagestan	NA	17.7465534210205	FALSE											Nyugdi					nort2697	#cccccc	#cccccc	
1760	Belidzhi	Белиджи	41.870833	48.388611	Lezgian	Lezgic	East Caucasian	Dagestan	NA	21.179744720459	FALSE											Belidzhi					lezg1247	#00cc00	#00cc66	
1761	Aglobi	Аглоби	41.90152	48.35017	Lezgian	Lezgic	East Caucasian	Dagestan	NA	17.4916496276856	FALSE											Aglobi					lezg1247	#00cc00	#00cc66	
1762	Aladash	Аладаш	41.907149	48.349478	Lezgian	Lezgic	East Caucasian	Dagestan	NA	13.5814723968506	FALSE											Aladash					lezg1247	#00cc00	#00cc66	
1763	Mollakent	Моллакент	41.9233	48.3864	Lezgian	Lezgic	East Caucasian	Dagestan	NA	-16.0999698638916	FALSE											Mollakent					lezg1247	#00cc00	#00cc66	
1764	Avadan	Авадан	41.93376	48.33858	Lezgian	Lezgic	East Caucasian	Dagestan	NA	6.30205154418945	FALSE											Avadan					lezg1247	#00cc00	#00cc66	
1765	Arablyar	Арабляр	41.935	48.38306	Lezgian	Lezgic	East Caucasian	Dagestan	NA	-19.3770771026611	FALSE											Arablyar					lezg1247	#00cc00	#00cc66	
1766	Arablinskoe	Араблинское	41.9675	48.3303	Lezgian	Lezgic	East Caucasian	Dagestan	NA	-7.95981693267822	FALSE											Arablinskoe					lezg1247	#00cc00	#00cc66	
1767	Vavilovo	Вавилово	41.98331	48.33065	Lezgian	Lezgic	East Caucasian	Dagestan	NA	-7	FALSE											Vavilovo					lezg1247	#00cc00	#00cc66	
1768	Aleksandro-Nevskoe	Александро-Невское	43.92181	46.55817	Lezgian	Lezgic	East Caucasian	Dagestan	NA	-8.77200317382813	TRUE											Aleksandro-Nevskoe					lezg1247	#00cc00	#00cc66	
1769	Chernyaevka	Черняевка	43.9458	47.0342	Lezgian	Lezgic	East Caucasian	Dagestan	NA	-19.1915016174316	TRUE											Chernyaevka					lezg1247	#00cc00	#00cc66	
1770	Sar-Sar	Сар-Сар	43.96993	47.0777	Lezgian	Lezgic	East Caucasian	Dagestan	NA	-22.1481666564941	TRUE											Sar-Sar					lezg1247	#00cc00	#00cc66	
1771	Kurush	Куруш	41.28083	47.83	Lezgian	Lezgic	East Caucasian	Dagestan	NA	2498	FALSE	korjakov2006	38	Samur	Самурский	Kurush	Курушский					Kurush					lezg1247	#00cc00	#00cc66	
1772	Novaya Kosa	Новая Коса	43.553007	47.367407	Nogai	Kipchak	Turkic	Dagestan	NA	-23.6637058258057	TRUE											Novaya Kosa					noga1249	#666666	#666666	
1773	Orazgulaul	Оразгулаул	43.564682	47.344642	Nogai	Kipchak	Turkic	Dagestan	NA	-23.4216136932373	TRUE											Orazgulaul					noga1249	#666666	#666666	
1774	Shakhbulatotar	Шахбулатотар	43.57167	46.70056	Nogai	Kipchak	Turkic	Dagestan	NA	0.156330659985542	TRUE											Shakhbulatotar					noga1249	#666666	#666666	
1775	Gemetyube	Геметюбе	43.5747	46.9014	Nogai	Kipchak	Turkic	Dagestan	NA	-7	TRUE											Gemetyube					noga1249	#666666	#666666	
1776	Tamazatyube	Тамазатюбе	43.578224	47.159585	Nogai	Kipchak	Turkic	Dagestan	NA	-17.6113758087158	TRUE											Tamazatyube					noga1249	#666666	#666666	
1777	Yangylbay	Янгылбай	43.63059	46.93654	Nogai	Kipchak	Turkic	Dagestan	NA	-9.65213871002197	TRUE											Yangylbay					noga1249	#666666	#666666	
1778	Tamazatyube (staroe)	Тамазатюбе (старое)	43.66258	47.171012	Nogai	Kipchak	Turkic	Dagestan	NA	-18.2409534454346	TRUE											Tamazatyube (staroe)					noga1249	#666666	#666666	
1779	Sary-su	Сары-су	43.839722	46.4325	Nogai	Kipchak	Turkic	Chechnya	NA	-6.40095186233521	FALSE											Sary-su					noga1249	#666666	#666666	
1780	Novokrest'yanovskoe	Новокрестьяновское	43.88459	46.57013	Nogai	Kipchak	Turkic	Dagestan	NA	-8.32121658325195	TRUE											Novokrest'yanovskoe					noga1249	#666666	#666666	
1781	Burumbay	Бурумбай	43.888168	46.968787	Nogai	Kipchak	Turkic	Dagestan	NA	-14.1661672592163	TRUE											Burumbay					noga1249	#666666	#666666	
1782	Stepnoe	Степное	43.89479	46.49285	Nogai	Kipchak	Turkic	Dagestan	NA	-10	TRUE											Stepnoe					noga1249	#666666	#666666	
1783	Sangishi	Сангиши	43.89977	47.03304	Nogai	Kipchak	Turkic	Dagestan	NA	-15.3855218887329	TRUE											Sangishi					noga1249	#666666	#666666	
1784	Novovladimirskoe	Нововладимирское	43.9128	46.95124	Nogai	Kipchak	Turkic	Dagestan	NA	-16.1955833435059	TRUE											Novovladimirskoe					noga1249	#666666	#666666	
1785	Mangulaul	Мангулаул	43.92672	47.31052	Nogai	Kipchak	Turkic	Dagestan	NA	-23.9227085113525	TRUE											Mangulaul					noga1249	#666666	#666666	
1786	Kumli	Кумли	43.9906	46.0658	Nogai	Kipchak	Turkic	Dagestan	NA	14.8245725631714	TRUE											Kumli					noga1249	#666666	#666666	
1787	Vyshetalovskiy	Вышеталовский	44.035	46.72333	Nogai	Kipchak	Turkic	Dagestan	NA	-15.7007064819336	TRUE											Vyshetalovskiy					noga1249	#666666	#666666	
1788	Oguzer	Огузер	44.0508	47.0619	Nogai	Kipchak	Turkic	Dagestan	NA	-22.3726940155029	TRUE											Oguzer					noga1249	#666666	#666666	
1789	Edige	Эдиге	44.07361	46.35778	Nogai	Kipchak	Turkic	Dagestan	NA	-14.4992208480835	TRUE											Edige					noga1249	#666666	#666666	
1790	Novodmitrievka	Новодмитриевка	44.0808	46.4847	Nogai	Kipchak	Turkic	Dagestan	NA	-16	TRUE											Novodmitrievka					noga1249	#666666	#666666	
1791	Karasu	Карасу	44.08328	45.90582	Nogai	Kipchak	Turkic	Dagestan	NA	28.6910228729248	TRUE											Karasu					noga1249	#666666	#666666	
1792	Makarovskoe	Макаровское	44.121013	46.892273	Nogai	Kipchak	Turkic	Dagestan	NA	-19.1777038574219	TRUE											Makarovskoe					noga1249	#666666	#666666	
1793	Sulutyube	Сулутюбе	44.13378	45.81648	Nogai	Kipchak	Turkic	Dagestan	NA	29.5648307800293	TRUE											Sulutyube					noga1249	#666666	#666666	
1794	Chervlennye Buruny	Червленные Буруны	44.16142	45.62342	Nogai	Kipchak	Turkic	Dagestan	NA	52.0788192749023	TRUE											Chervlennye Buruny					noga1249	#666666	#666666	
1795	Terekli-Mekteb	Терекли-Мактеб	44.1671	45.86975	Nogai	Kipchak	Turkic	Dagestan	NA	21.3332977294922	TRUE											Terekli-Mekteb					noga1249	#666666	#666666	
1796	Batyr-Murza	Батыр-Мурза	44.176052	45.695673	Nogai	Kipchak	Turkic	Dagestan	NA	42.0387535095215	TRUE											Batyr-Murza					noga1249	#666666	#666666	
1797	Nariman	Нариман	44.189709	45.835784	Nogai	Kipchak	Turkic	Dagestan	NA	21.1268730163574	TRUE	baskakov1940	4	Kara-Nogai	Кара-ногайский							Nariman			Black Nogai	blac1266	noga1249	#666666	#666666	
1798	Boranchi	Боранчи	44.21684	45.53166	Nogai	Kipchak	Turkic	Dagestan	NA	58	TRUE											Boranchi					noga1249	#666666	#666666	
1799	Uy-Salgan	Уй-Салган	44.21889	45.15639	Nogai	Kipchak	Turkic	Dagestan	NA	89.4261093139648	TRUE											Uy-Salgan					noga1249	#666666	#666666	
1800	Ortatyube	Ортатюбе	44.24611	45.28167	Nogai	Kipchak	Turkic	Dagestan	NA	77.6665267944336	TRUE											Ortatyube					noga1249	#666666	#666666	
1801	Karagas	Карагас	44.2514	45.3853	Nogai	Kipchak	Turkic	Dagestan	NA	66.2675933837891	TRUE											Karagas					noga1249	#666666	#666666	
1802	Kunbatar	Кунбатар	44.29337	45.58396	Nogai	Kipchak	Turkic	Dagestan	NA	42.4533920288086	TRUE											Kunbatar					noga1249	#666666	#666666	
1803	Nizhniy Katrukh	Нижний Катрух	41.742979	47.203482	Azerbaijani	Oghuz	Turkic	Dagestan	NA	1846.15942382813	FALSE											Nizhniy Katrukh					nort2697	#cccccc	#cccccc	
1804	Rubas	Рубас	41.895476	48.329618	Tabasaran	Lezgic	East Caucasian	Dagestan	NA	27.3671379089355	FALSE											Rubas					taba1259	#339966	#00cc66	
1805	Muzaim	Музаим	41.90837	48.29136	Azerbaijani	Oghuz	Turkic	Dagestan	NA	41.2000999450684	FALSE											Muzaim					nort2697	#cccccc	#cccccc	
1806	Tsanak	Цанак	41.94266	48.04137	Azerbaijani	Oghuz	Turkic	Dagestan	NA	524.413391113281	FALSE											Tsanak					nort2697	#cccccc	#cccccc	
1807	Maraga	Марага	41.9633	48.1208	Azerbaijani	Oghuz	Turkic	Dagestan	NA	444.72998046875	FALSE											Maraga					nort2697	#cccccc	#cccccc	
1808	Pendzhi (Penzhik)	Пенджи (Пенжик)	41.966	48.05	Azerbaijani	Oghuz	Turkic	Dagestan	NA	534.739318847656	FALSE											Pendzhi (Penzhik)					nort2697	#cccccc	#cccccc	
1809	Yekrag	Йекраг	41.967212	48.044297	Azerbaijani	Oghuz	Turkic	Dagestan	NA	522.480407714844	FALSE											Yekrag					nort2697	#cccccc	#cccccc	
1810	Kheli	Хели	41.967458	48.058177	Azerbaijani	Oghuz	Turkic	Dagestan	NA	587.049926757813	FALSE											Kheli					nort2697	#cccccc	#cccccc	
1811	Rukel'	Рукель	41.9881	48.2253	Azerbaijani	Oghuz	Turkic	Dagestan	NA	596.45361328125	FALSE											Rukel'					nort2697	#cccccc	#cccccc	
1812	Nizhniy Dzhalgan	Нижний Джалган	41.99007	48.31898	Azerbaijani	Oghuz	Turkic	Dagestan	NA	0.528277337551117	FALSE											Nizhniy Dzhalgan					nort2697	#cccccc	#cccccc	
1813	Khazar	Хазар	41.9944	48.3375	Azerbaijani	Oghuz	Turkic	Dagestan	NA	-17.364408493042	FALSE											Khazar					nort2697	#cccccc	#cccccc	
1814	Mugarty	Мугарты	41.9947	48.1614	Azerbaijani	Oghuz	Turkic	Dagestan	NA	442.192016601563	FALSE											Mugarty					nort2697	#cccccc	#cccccc	
1815	Zil'	Зиль	41.99616	48.03356	Azerbaijani	Oghuz	Turkic	Dagestan	NA	587.220520019531	FALSE											Zil'					nort2697	#cccccc	#cccccc	
1816	Mitagi	Митаги	42.01736	48.19083	Azerbaijani	Oghuz	Turkic	Dagestan	NA	643.211975097656	FALSE											Mitagi					nort2697	#cccccc	#cccccc	
1817	Yersi	Йерси	42.018844	48.012897	Azerbaijani	Oghuz	Turkic	Dagestan	NA	581.006408691406	FALSE											Yersi					nort2697	#cccccc	#cccccc	
1818	Darvag	Дарваг	42.022285	48.065912	Azerbaijani	Oghuz	Turkic	Dagestan	NA	355.026885986328	FALSE											Darvag					nort2697	#cccccc	#cccccc	
1819	Dzhalgan	Джалган	42.02454	48.26224	Azerbaijani	Oghuz	Turkic	Dagestan	NA	527.816833496094	FALSE											Dzhalgan					nort2697	#cccccc	#cccccc	
1820	Mitagi-Kazmalyar	Митаги-Казмаляр	42.035494	48.204804	Azerbaijani	Oghuz	Turkic	Dagestan	NA	296.660949707031	FALSE											Mitagi-Kazmalyar					nort2697	#cccccc	#cccccc	
1821	Zid'yan	Зидьян	42.050776	48.142558	Azerbaijani	Oghuz	Turkic	Dagestan	NA	481.721801757813	FALSE											Zid'yan					nort2697	#cccccc	#cccccc	
1822	Sabnova	Сабнова	42.063172	48.254419	Azerbaijani	Oghuz	Turkic	Dagestan	NA	283.747222900391	FALSE											Sabnova					nort2697	#cccccc	#cccccc	
